Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
110500,1,9,112691,5,4,4,544
110528,14,19,157481,5,5,5,555
110542,53,7,66643,3,3,3,333
110579,442,2,24998,1,1,2,112
110591,47,2,1498,4,1,1,411
110601,20,25,402405,4,5,5,455
110607,162,10,71556,2,4,3,243
110608,2,21,147080,5,5,5,555
110621,23,6,114694,4,2,4,424
110666,23,8,86442,4,3,4,434
110699,140,10,72940,2,4,3,243
110713,297,6,3855,1,2,1,121
110721,35,9,71862,4,4,3,443
110724,19,9,48441,4,4,3,443
110734,147,2,45898,2,1,3,213
110735,5,37,586644,5,5,5,555
110785,58,8,76342,3,3,4,334
110791,57,5,6495,3,2,1,321
110792,102,16,175164,2,5,5,255
110806,137,8,63092,2,3,3,233
110820,24,40,472011,4,5,5,455
110835,32,7,52293,4,3,3,433
110858,194,1,2499,1,1,1,111
110865,167,7,64793,2,3,3,233
110898,31,4,8196,4,2,1,421
110903,11,11,106589,5,4,4,544
110904,99,10,40690,2,4,2,242
110908,18,9,77891,5,4,4,544
110922,38,2,52498,4,1,3,413
110923,77,6,62294,3,2,3,323
110946,184,9,78262,2,4,4,244
110947,49,21,183619,3,5,5,355
110969,54,6,40794,3,2,2,322
110984,5,1,4999,5,1,1,511
110996,497,3,3197,1,1,1,111
111019,502,1,999,1,1,1,111
111020,70,5,69395,3,2,3,323
111056,78,4,5146,3,2,1,321
111062,59,7,41293,3,3,2,332
111066,262,2,50049,1,1,3,113
111083,38,22,110788,4,5,4,454
111091,379,1,399,1,1,1,111
111096,80,10,112601,3,4,4,344
111102,289,3,5497,1,1,1,111
111117,223,4,6907,1,2,1,121
111127,39,20,124286,4,5,4,454
111148,574,2,3498,1,1,1,111
111165,31,10,159490,4,4,5,445
111166,2,9,49191,5,4,3,543
111173,515,1,49999,1,1,3,113
111182,494,3,7497,1,1,1,111
111184,145,4,6296,2,2,1,221
111231,129,6,65494,2,2,3,223
111233,23,9,34291,4,4,2,442
111265,88,10,92590,3,4,4,344
111271,306,2,35598,1,1,2,112
111309,489,1,24999,1,1,2,112
111312,81,7,111493,3,3,4,334
111313,24,4,56696,4,2,3,423
111329,35,16,176790,4,5,5,455
111331,136,20,136080,2,5,5,255
111373,14,2,35998,5,1,2,512
111377,80,5,36495,3,2,2,322
111418,457,3,10097,1,1,1,111
111419,68,6,36655,3,2,2,322
111431,110,10,37106,2,4,2,242
111440,266,5,12695,1,2,1,121
111444,236,5,45895,1,2,3,123
111469,148,1,14999,2,1,1,211
111477,9,3,7897,5,1,1,511
111480,177,10,56890,2,4,3,243
111483,17,7,154493,5,3,5,535
111531,127,15,202035,2,5,5,255
111548,20,18,68439,4,5,3,453
111562,67,22,321044,3,5,5,355
111583,1,6,78994,5,2,4,524
111592,112,2,4998,2,1,1,211
111593,474,3,2707,1,1,1,111
111620,34,10,70491,4,4,3,443
111626,291,1,2499,1,1,1,111
111627,487,3,73207,1,1,3,113
111630,25,10,106641,4,4,4,444
111632,176,8,106992,2,3,4,234
111637,1,5,30295,5,2,2,522
111660,137,10,218470,2,4,5,245
111665,273,1,69999,1,1,3,113
111679,28,8,43192,4,3,3,433
111693,310,2,4564,1,1,1,111
111702,540,1,14999,1,1,1,111
111718,359,1,1499,1,1,1,111
111735,11,5,10795,5,2,1,521
111742,70,23,195527,3,5,5,355
111746,253,6,181194,1,2,5,125
111754,146,4,54596,2,2,3,223
111764,7,10,26851,5,4,2,542
111771,8,26,216734,5,5,5,555
111782,201,9,133991,1,4,5,145
111790,156,10,62590,2,4,3,243
111806,44,16,206400,4,5,5,455
111815,55,4,12896,3,2,1,321
111835,473,2,4198,1,1,1,111
111845,14,8,24842,5,3,2,532
111849,36,2,3298,4,1,1,411
111865,105,6,42094,2,2,2,222
111868,40,7,74793,4,3,4,434
111873,1,42,442788,5,5,5,555
111882,175,9,14291,2,4,1,241
111887,0,25,182475,5,5,5,555
111924,15,21,314939,5,5,5,555
111944,14,19,120108,5,5,4,554
111980,87,8,85782,3,3,4,334
111989,39,7,14973,4,3,1,431
112022,77,9,84641,3,4,4,344
112025,35,5,45895,4,2,3,423
112028,353,2,15198,1,1,2,112
112039,43,10,220841,4,4,5,445
112046,205,4,66296,1,2,3,123
112047,94,17,180683,2,5,5,255
112059,375,2,3298,1,1,1,111
112069,39,6,124994,4,2,4,424
112074,10,6,18794,5,2,2,522
112075,107,8,7242,2,3,1,231
112081,387,1,2499,1,1,1,111
112082,82,4,27796,3,2,2,322
112102,79,8,66642,3,3,3,333
112104,2,3,6197,5,1,1,511
112110,4,10,60790,5,4,3,543
112136,36,9,123591,4,4,4,444
112160,75,13,212243,3,5,5,355
112161,209,3,45297,1,1,3,113
112169,41,3,35797,4,1,2,412
112188,96,17,115933,2,5,4,254
112197,464,2,1664,1,1,1,111
112215,198,6,9194,1,2,1,121
112227,8,9,204291,5,4,5,545
112264,2,8,46392,5,3,3,533
112324,251,3,41797,1,1,2,112
112326,96,4,90796,2,2,4,224
112330,697,1,2999,1,1,1,111
112332,146,5,64995,2,2,3,223
112366,6,5,5646,5,2,1,521
112391,43,10,132140,4,4,5,445
112400,18,23,275227,5,5,5,555
112417,80,8,18692,3,3,2,332
112426,26,2,3798,4,1,1,411
112435,273,5,3995,1,2,1,121
112447,141,2,17498,2,1,2,212
112448,274,1,999,1,1,1,111
112471,106,15,53285,2,5,3,253
112478,8,6,58094,5,2,3,523
112499,10,4,3096,5,2,1,521
112536,17,7,69893,5,3,3,533
112546,134,4,54296,2,2,3,223
112575,116,16,179014,2,5,5,255
112601,44,10,19601,4,4,2,442
112618,207,10,73790,1,4,3,143
112625,84,9,56647,3,4,3,343
112661,18,10,74251,5,4,3,543
112673,11,30,200820,5,5,5,555
112684,17,24,328286,5,5,5,555
112701,101,7,236593,2,3,5,235
112709,203,9,130391,1,4,5,145
112713,242,2,46598,1,1,3,113
112760,49,13,18487,3,5,2,352
112803,10,6,7294,5,2,1,521
112823,52,9,71591,3,4,3,343
112849,95,7,120593,2,3,4,234
112875,467,2,3298,1,1,1,111
112882,53,4,30496,3,2,2,322
112918,116,2,33998,2,1,2,212
112941,94,10,44470,2,4,3,243
112946,73,6,14194,3,2,1,321
112964,22,7,10073,4,3,1,431
112981,283,1,199,1,1,1,111
113015,132,7,25693,2,3,2,232
113029,634,1,799,1,1,1,111
113042,280,3,3197,1,1,1,111
113055,43,12,133288,4,4,5,445
113057,15,6,29594,5,2,2,522
113068,17,7,44493,5,3,3,533
113072,203,1,34999,1,1,2,112
113093,133,18,158112,2,5,5,255
113106,79,9,71441,3,4,3,343
113119,95,10,64451,2,4,3,243
113124,666,1,599,1,1,1,111
113147,329,1,499,1,1,1,111
113155,118,9,70191,2,4,3,243
113184,194,7,122059,1,3,4,134
113188,163,2,4498,2,1,1,211
113194,79,7,83193,3,3,4,334
113207,55,8,21192,3,3,2,332
113222,18,7,34293,5,3,2,532
113228,66,10,59340,3,4,3,343
113259,0,8,103492,5,3,4,534
113285,80,5,41705,3,2,2,322
113294,55,20,135860,3,5,5,355
113313,24,28,303912,4,5,5,455
113346,15,15,52285,5,5,3,553
113351,239,9,28841,1,4,2,142
113365,52,10,40590,3,4,2,342
113368,53,9,57941,3,4,3,343
113373,48,16,127510,3,5,4,354
113381,13,21,200135,5,5,5,555
113382,28,9,106741,4,4,4,444
113389,26,20,157080,4,5,5,455
113403,11,14,80657,5,5,4,554
113419,2,17,174599,5,5,5,555
113438,3,9,31391,5,4,2,542
113458,0,52,408416,5,5,5,555
113459,91,16,216984,3,5,5,355
113462,25,4,47996,4,2,3,423
113475,9,14,122186,5,5,4,554
113481,224,18,253332,1,5,5,155
113485,15,8,77592,5,3,4,534
113503,58,7,28993,3,3,2,332
113509,302,4,101096,1,2,4,124
113529,130,12,32738,2,4,2,242
113530,414,1,42999,1,1,2,112
113589,2,14,159352,5,5,5,555
113591,532,1,1299,1,1,1,111
113595,16,25,113525,5,5,4,554
113601,179,8,89192,2,3,4,234
113616,381,1,19999,1,1,2,112
113624,180,10,58846,2,4,3,243
113699,382,5,14845,1,2,1,121
113706,119,2,8498,2,1,1,211
113742,97,5,6395,2,2,1,221
113755,297,9,257891,1,4,5,145
113760,58,5,50495,3,2,3,323
113769,190,5,40495,1,2,2,122
113773,2,10,109590,5,4,4,544
113800,223,3,13497,1,1,1,111
113802,96,10,133090,2,4,5,245
113812,40,9,31291,4,4,2,442
113822,153,3,48147,2,1,3,213
113823,163,7,91493,2,3,4,234
113827,373,3,8697,1,1,1,111
113836,245,2,23498,1,1,2,112
113847,1,10,94690,5,4,4,544
113852,68,10,44190,3,4,3,343
113865,205,2,2298,1,1,1,111
113867,11,36,170071,5,5,5,555
113869,155,2,2298,2,1,1,211
113877,168,10,143990,2,4,5,245
113887,339,2,3998,1,1,1,111
113890,155,2,4498,2,1,1,211
113898,5,5,6595,5,2,1,521
113899,192,1,29999,1,1,2,112
113902,37,8,124392,4,3,4,434
113903,165,3,20997,2,1,2,212
113955,169,8,25442,2,3,2,232
113963,10,29,313571,5,5,5,555
113973,71,10,48210,3,4,3,343
113976,13,7,95659,5,3,4,534
113991,144,6,69794,2,2,3,223
113995,172,10,40890,2,4,2,242
114021,14,8,47292,5,3,3,533
114043,19,9,105291,4,4,4,444
114056,201,6,33045,1,2,2,122
114062,289,1,699,1,1,1,111
114068,21,27,159954,4,5,5,455
114075,313,4,39562,1,2,2,122
114101,77,7,134893,3,3,5,335
114117,3,9,123841,5,4,4,544
114133,197,5,11295,1,2,1,121
114148,6,29,380801,5,5,5,555
114184,257,9,97721,1,4,4,144
114187,83,10,94520,3,4,4,344
114206,72,8,64842,3,3,3,333
114211,12,29,190771,5,5,5,555
114221,9,4,67696,5,2,3,523
114226,192,6,20524,1,2,2,122
114227,107,21,249579,2,5,5,255
114242,6,8,98092,5,3,4,534
114246,262,5,12605,1,2,1,121
114289,56,5,49451,3,2,3,323
114291,179,3,78497,2,1,4,214
114318,169,2,32498,2,1,2,212
114324,177,4,50496,2,2,3,223
114334,0,7,52393,5,3,3,533
114378,68,5,40295,3,2,2,322
114423,98,14,145042,2,5,5,255
114435,170,8,39392,2,3,2,232
114448,197,2,31498,1,1,2,112
114462,40,9,35891,4,4,2,442
114463,175,10,133346,2,4,5,245
114525,158,5,42695,2,2,2,222
114530,564,1,1999,1,1,1,111
114551,70,5,45251,3,2,3,323
114563,10,10,137590,5,4,5,545
114565,26,19,74203,4,5,3,453
114578,52,3,4997,3,1,1,311
114585,477,3,1453,1,1,1,111
114590,69,8,15754,3,3,2,332
114634,425,1,19999,1,1,2,112
114657,209,10,63290,1,4,3,143
114664,10,3,13497,5,1,1,511
114665,6,10,47590,5,4,3,543
114667,372,2,798,1,1,1,111
114669,327,2,6798,1,1,1,111
114690,384,7,56873,1,3,3,133
114709,444,1,449,1,1,1,111
114723,8,30,190403,5,5,5,555
114780,37,7,49753,4,3,3,433
114789,9,29,322931,5,5,5,555
114805,83,10,38141,3,4,2,342
114830,13,14,136636,5,5,5,555
114831,225,2,2248,1,1,1,111
114834,114,9,57901,2,4,3,243
114849,113,4,6496,2,2,1,221
114850,0,11,61739,5,4,3,543
114851,452,1,499,1,1,1,111
114856,385,3,37497,1,1,2,112
114897,15,15,152885,5,5,5,555
114900,56,20,151080,3,5,5,355
114902,308,3,24997,1,1,2,112
114912,74,2,4498,3,1,1,311
114914,114,10,71390,2,4,3,243
114916,537,1,599,1,1,1,111
114933,348,7,64643,1,3,3,133
114934,51,4,2696,3,2,1,321
114942,135,6,55994,2,2,3,223
114975,67,10,103690,3,4,4,344
114976,73,3,3827,3,1,1,311
114995,5,27,353923,5,5,5,555
115015,166,5,57595,2,2,3,223
115036,57,4,14496,3,2,1,321
115050,1,20,308880,5,5,5,555
115057,106,10,80740,2,4,4,244
115059,28,7,59703,4,3,3,433
115064,715,1,999,1,1,1,111
115084,54,9,120691,3,4,4,344
115093,138,5,38795,2,2,2,222
115125,88,6,44624,3,2,3,323
115127,27,21,193656,4,5,5,455
115146,43,23,220633,4,5,5,455
115156,271,3,20497,1,1,2,112
115172,318,1,799,1,1,1,111
115173,74,13,83387,3,5,4,354
115199,107,4,78796,2,2,4,224
115202,240,3,5097,1,1,1,111
115211,133,1,799,2,1,1,211
115215,69,3,49497,3,1,3,313
115222,342,1,19999,1,1,2,112
115227,100,21,122459,2,5,4,254
115241,224,8,84742,1,3,4,134
115256,380,2,1098,1,1,1,111
115268,147,10,30326,2,4,2,242
115288,308,2,2748,1,1,1,111
115292,198,7,47454,1,3,3,133
115298,1,27,271694,5,5,5,555
115300,1,17,184583,5,5,5,555
115312,161,8,130192,2,3,5,235
115321,101,6,111594,2,2,4,224
115333,277,2,23798,1,1,2,112
115350,4,10,113540,5,4,4,544
115357,701,1,3999,1,1,1,111
115381,140,8,7958,2,3,1,231
115428,16,10,132290,5,4,5,545
115435,42,9,56841,4,4,3,443
115442,8,8,47543,5,3,3,533
115445,177,10,33090,2,4,2,242
115447,77,14,49136,3,5,3,353
115452,167,7,24893,2,3,2,232
115460,24,8,82192,4,3,4,434
115474,56,10,143290,3,4,5,345
115478,57,5,73495,3,2,3,323
115512,197,10,195490,1,4,5,145
115522,0,27,207073,5,5,5,555
115574,51,6,13894,3,2,1,321
115577,1,2,1298,5,1,1,511
115599,19,53,503768,4,5,5,455
115611,450,3,5997,1,1,1,111
115622,34,10,75690,4,4,4,444
115623,253,2,2498,1,1,1,111
115634,145,8,35792,2,3,2,232
115708,74,6,27294,3,2,2,322
115726,107,2,4998,2,1,1,211
115727,592,1,1599,1,1,1,111
115728,66,6,31174,3,2,2,322
115731,23,25,175976,4,5,5,455
115742,40,6,31894,4,2,2,422
115751,292,4,45496,1,2,3,123
115756,102,8,31292,2,3,2,232
115852,36,34,167037,4,5,5,455
115876,305,6,10544,1,2,1,121
115895,473,2,3148,1,1,1,111
115902,290,1,1299,1,1,1,111
115956,24,10,128196,4,4,4,444
115965,25,24,196126,4,5,5,455
115969,40,4,25226,4,2,2,422
115972,1,24,274042,5,5,5,555
115987,124,6,14444,2,2,1,221
115999,59,10,20490,3,4,2,342
116045,31,5,49295,4,2,3,423
116050,16,13,149987,5,5,5,555
116072,28,8,33648,4,3,2,432
116080,115,1,2499,2,1,1,211
116115,17,18,184833,5,5,5,555
116116,12,9,20891,5,4,2,542
116122,27,5,73695,4,2,3,423
116123,178,3,51497,2,1,3,213
116127,513,3,51247,1,1,3,113
116149,116,22,158778,2,5,5,255
116154,59,7,68393,3,3,3,333
116160,39,13,111187,4,5,4,454
116179,222,4,8796,1,2,1,121
116189,29,5,42866,4,2,2,422
116213,44,10,71400,4,4,3,443
116254,78,10,138290,3,4,5,345
116279,31,9,59591,4,4,3,443
116296,21,9,94491,4,4,4,444
116299,45,9,54452,4,4,3,443
116306,69,8,207092,3,3,5,335
116316,88,17,83383,3,5,4,354
116348,8,9,133091,5,4,5,545
116353,171,4,38496,2,2,2,222
116359,17,1,2499,5,1,1,511
116381,543,1,5999,1,1,1,111
116397,149,10,72590,2,4,3,243
116428,1,21,122751,5,5,4,554
116437,125,6,145204,2,2,5,225
116448,54,6,55444,3,2,3,323
116477,7,7,133393,5,3,5,535
116478,85,7,69323,3,3,3,333
116508,67,10,53106,3,4,3,343
116516,300,3,35747,1,1,2,112
116522,139,8,56292,2,3,3,233
116530,193,5,16995,1,2,2,122
116532,41,1,29999,4,1,2,412
116551,35,9,157341,4,4,5,445
116556,1,10,138290,5,4,5,545
116565,4,29,169462,5,5,5,555
116566,1,20,211280,5,5,5,555
116576,353,7,21954,1,3,2,132
116579,68,21,247179,3,5,5,355
116585,37,2,10398,4,1,1,411
116593,20,5,74795,4,2,4,424
116597,5,8,69892,5,3,3,533
116616,53,6,52344,3,2,3,323
116664,95,1,699,2,1,1,211
116686,411,1,24999,1,1,2,112
116703,60,12,301788,3,4,5,345
116704,69,3,5997,3,1,1,311
116709,15,7,36803,5,3,2,532
116723,2,9,41591,5,4,2,542
116747,131,5,86295,2,2,4,224
116754,89,7,36693,3,3,2,332
116763,1,9,6821,5,4,1,541
116778,315,2,84998,1,1,4,114
116843,591,2,7498,1,1,1,111
116858,45,11,86439,4,4,4,444
116863,67,10,37090,3,4,2,342
116869,61,5,22395,3,2,2,322
116880,36,10,54790,4,4,3,443
116897,20,16,64784,4,5,3,453
116939,52,5,54495,3,2,3,323
116944,49,9,139591,3,4,5,345
116946,209,6,29794,1,2,2,122
116949,715,1,3999,1,1,1,111
116974,39,20,110046,4,5,4,454
117021,33,12,132568,4,4,5,445
117039,0,8,18342,5,3,2,532
117076,75,5,39495,3,2,2,322
117088,13,3,4597,5,1,1,511
117106,243,9,42601,1,4,2,142
117142,104,6,46194,2,2,3,223
117195,14,5,96895,5,2,4,524
117205,26,10,68290,4,4,3,443
117206,49,8,24322,3,3,2,332
117210,56,5,25795,3,2,2,322
117232,0,4,3057,5,2,1,521
117239,51,28,369822,3,5,5,355
117248,44,13,95617,4,5,4,454
117272,136,11,111389,2,4,4,244
117324,24,14,123202,4,5,4,454
117333,1,9,95741,5,4,4,544
117342,71,10,63840,3,4,3,343
117357,399,3,65797,1,1,3,113
117362,7,7,66393,5,3,3,533
117373,171,9,82291,2,4,4,244
117386,229,2,1798,1,1,1,111
117393,233,3,38997,1,1,2,112
117431,2,7,145293,5,3,5,535
117436,35,8,27348,4,3,2,432
117445,42,15,170635,4,5,5,455
117453,11,18,121482,5,5,4,554
117454,218,6,102860,1,2,4,124
117476,107,9,61791,2,4,3,243
117488,288,3,22797,1,1,2,112
117492,24,28,114044,4,5,4,454
117493,221,3,1797,1,1,1,111
117498,166,1,14999,2,1,1,211
117501,193,6,66444,1,2,3,123
117507,97,5,60295,2,2,3,223
117514,479,1,1499,1,1,1,111
117540,25,20,95436,4,5,4,454
117549,162,16,119750,2,5,4,254
117555,209,3,76997,1,1,4,114
117564,37,4,40896,4,2,2,422
117578,193,14,210586,1,5,5,155
117597,149,1,69999,2,1,3,213
117626,114,8,60992,2,3,3,233
117634,33,8,49992,4,3,3,433
117643,147,2,26498,2,1,2,212
117650,165,4,19846,2,2,2,222
117668,5,23,228388,5,5,5,555
117672,37,4,10296,4,2,1,421
117678,583,1,1299,1,1,1,111
117692,10,12,58121,5,4,3,543
117718,260,7,40093,1,3,2,132
117727,115,2,20798,2,1,2,212
117739,75,10,44256,3,4,3,343
117740,14,5,102995,5,2,4,524
117760,49,24,176626,3,5,5,355
117769,29,7,55893,4,3,3,433
117778,103,6,46394,2,2,3,223
117791,15,8,166192,5,3,5,535
117803,12,2,7498,5,1,1,511
117828,164,9,81791,2,4,4,244
117846,33,4,75796,4,2,4,424
117894,41,3,4797,4,1,1,411
117897,445,2,20998,1,1,2,112
117908,38,8,20272,4,3,2,432
117915,177,9,71821,2,4,3,243
117926,23,8,112422,4,3,4,434
117927,210,7,74043,1,3,3,133
117932,120,10,43120,2,4,3,243
117939,50,24,234387,3,5,5,355
117987,13,9,35791,5,4,2,542
118042,67,8,118292,3,3,4,334
118057,188,6,42724,1,2,2,122
118068,2,8,58492,5,3,3,533
118073,46,9,34347,4,4,2,442
118074,43,21,134550,4,5,5,455
118083,129,7,81573,2,3,4,234
118107,322,3,32497,1,1,2,112
118112,106,5,44195,2,2,3,223
118119,275,2,3998,1,1,1,111
118161,35,11,119495,4,4,4,444
118165,2,10,68790,5,4,3,543
118172,14,20,180880,5,5,5,555
118181,55,10,92090,3,4,4,344
118182,16,12,178909,5,4,5,545
118188,24,18,217154,4,5,5,455
118195,46,7,33693,4,3,2,432
118203,42,6,49594,4,2,3,423
118239,156,5,39231,2,2,2,222
118241,39,5,129995,4,2,5,425
118259,71,6,19304,3,2,2,322
118274,71,10,92040,3,4,4,344
118275,45,10,82240,4,4,4,444
118280,60,10,107040,3,4,4,344
118281,22,18,68532,4,5,3,453
118282,126,7,63693,2,3,3,233
118305,84,6,11455,3,2,1,321
118307,10,6,129394,5,2,5,525
118339,173,2,7998,2,1,1,211
118361,112,10,96541,2,4,4,244
118368,42,9,106491,4,4,4,444
118394,12,7,47793,5,3,3,533
118437,8,8,62692,5,3,3,533
118460,163,5,30245,2,2,2,222
118472,9,18,121183,5,5,4,554
118484,125,9,84141,2,4,4,244
118529,3,12,72088,5,4,3,543
118562,32,6,53594,4,2,3,423
118563,20,24,159032,4,5,5,455
118570,167,5,10695,2,2,1,221
118583,39,10,36000,4,4,2,442
118592,216,5,76295,1,2,4,124
118593,42,26,272070,4,5,5,455
118638,144,6,66994,2,2,3,223
118670,55,6,58794,3,2,3,323
118680,48,13,158787,3,5,5,355
118695,30,4,26296,4,2,2,422
118699,18,9,140921,5,4,5,545
118700,141,3,17507,2,1,2,212
118703,0,29,155821,5,5,5,555
118710,212,4,62496,1,2,3,123
118714,154,7,70559,2,3,3,233
118719,109,3,41997,2,1,2,212
118736,7,51,400149,5,5,5,555
118755,189,6,51494,1,2,3,123
118758,699,1,34999,1,1,2,112
118760,42,9,66691,4,4,3,443
118783,6,6,7644,5,2,1,521
118787,1,5,6895,5,2,1,521
118803,52,9,206891,3,4,5,345
118809,119,4,6046,2,2,1,221
118811,23,4,23396,4,2,2,422
118839,219,1,999,1,1,1,111
118850,206,6,10594,1,2,1,121
118863,3,6,48794,5,2,3,523
118866,0,22,260484,5,5,5,555
118877,243,1,999,1,1,1,111
118898,131,3,45197,2,1,3,213
118905,48,35,214155,3,5,5,355
118912,229,3,38397,1,1,2,112
118934,182,4,21596,2,2,2,222
118958,521,2,6498,1,1,1,111
118963,38,10,63190,4,4,3,443
118968,276,4,11946,1,2,1,121
118970,159,2,4998,2,1,1,211
118988,236,2,51998,1,1,3,113
119005,55,6,13144,3,2,1,321
119010,11,22,360208,5,5,5,555
119026,160,9,92691,2,4,4,244
119032,0,3,63997,5,1,3,513
119037,64,4,5096,3,2,1,321
119058,46,10,55841,4,4,3,443
119075,8,7,27193,5,3,2,532
119081,16,21,142050,5,5,5,555
119082,16,16,34464,5,5,2,552
119108,7,3,8497,5,1,1,511
119116,144,8,27392,2,3,2,232
119126,162,4,95296,2,2,4,224
119130,288,4,14796,1,2,1,121
119131,88,26,210374,3,5,5,355
119132,12,20,143236,5,5,5,555
119149,303,4,58796,1,2,3,123
119164,4,6,40394,5,2,2,522
119184,380,2,5498,1,1,1,111
119186,4,20,222046,5,5,5,555
119211,2,8,157392,5,3,5,535
119217,2,13,99768,5,5,4,554
119239,201,6,52255,1,2,3,123
119245,84,23,254127,3,5,5,355
119246,19,11,97789,4,4,4,444
119279,27,3,2997,4,1,1,411
119284,23,27,311073,4,5,5,455
119290,4,9,21391,5,4,2,542
119305,33,11,18140,4,4,2,442
119321,82,4,62996,3,2,3,323
119331,165,4,3906,2,2,1,221
119356,416,3,1848,1,1,1,111
119359,217,9,70241,1,4,3,143
119360,8,16,188184,5,5,5,555
119393,43,9,53897,4,4,3,443
119414,126,3,997,2,1,1,211
119423,1,29,184831,5,5,5,555
119435,60,5,84046,3,2,4,324
119436,22,16,94564,4,5,4,454
119449,115,10,121556,2,4,4,244
119485,27,17,158083,4,5,5,455
119535,73,6,77244,3,2,4,324
119545,17,2,31998,5,1,2,512
119562,310,1,19999,1,1,2,112
119564,29,24,220876,4,5,5,455
119566,16,22,106878,5,5,4,554
119578,399,3,12397,1,1,1,111
119588,201,2,13998,1,1,1,111
119599,70,5,83795,3,2,4,324
119607,76,5,10675,3,2,1,321
119621,10,29,318762,5,5,5,555
119622,53,3,22297,3,1,2,312
119629,50,2,50998,3,1,3,313
119631,9,10,10341,5,4,1,541
119657,136,9,42991,2,4,2,242
119666,42,1,299,4,1,1,411
119695,14,6,14794,5,2,1,521
119696,3,17,213583,5,5,5,555
119705,72,10,12040,3,4,1,341
119706,4,8,101392,5,3,4,534
119709,0,8,103892,5,3,4,534
119714,34,7,15893,4,3,2,432
119733,13,3,5897,5,1,1,511
119745,80,7,15843,3,3,2,332
119748,128,16,206734,2,5,5,255
119749,71,3,37097,3,1,2,312
119761,56,7,58793,3,3,3,333
119776,29,8,64982,4,3,3,433
119780,95,9,72441,2,4,3,243
119786,85,2,62498,3,1,3,313
119798,151,5,5045,2,2,1,221
119805,74,5,44795,3,2,3,323
119817,239,5,7095,1,2,1,121
119829,47,4,25096,4,2,2,422
119853,31,7,88993,4,3,4,434
119861,128,3,2597,2,1,1,211
119869,84,7,83264,3,3,4,334
119900,9,8,33692,5,3,2,532
119920,169,9,135891,2,4,5,245
119922,74,2,36998,3,1,2,312
119927,135,4,43496,2,2,3,223
119931,550,1,5999,1,1,1,111
119934,104,1,29999,2,1,2,212
119943,450,7,6744,1,3,1,131
119961,13,3,6897,5,1,1,511
119976,130,8,32492,2,3,2,232
120012,3,6,83094,5,2,4,524
120023,499,2,3498,1,1,1,111
120029,158,3,35397,2,1,2,212
120037,3,21,158879,5,5,5,555
120058,16,10,49440,5,4,3,543
120071,59,4,25306,3,2,2,322
120075,210,4,70696,1,2,3,123
120077,84,6,29094,3,2,2,322
120084,52,8,162192,3,3,5,335
120118,81,7,57893,3,3,3,333
120119,25,10,22890,4,4,2,442
120126,63,6,64494,3,2,3,323
120166,32,5,31651,4,2,2,422
120172,67,1,399,3,1,1,311
120176,111,6,73304,2,2,3,223
120188,38,3,55297,4,1,3,413
120202,116,7,45993,2,3,3,233
120217,114,4,77996,2,2,4,224
120236,43,17,114644,4,5,4,454
120274,191,3,3097,1,1,1,111
120291,107,3,7497,2,1,1,211
120309,50,8,134642,3,3,5,335
120316,4,18,256482,5,5,5,555
120321,9,9,149591,5,4,5,545
120323,195,2,1369,1,1,1,111
120337,63,4,32296,3,2,2,322
120367,53,5,9145,3,2,1,321
120406,73,7,37673,3,3,2,332
120408,4,10,190190,5,4,5,545
120417,74,5,39695,3,2,2,322
120437,204,1,29999,1,1,2,112
120440,21,10,22390,4,4,2,442
120448,36,10,123590,4,4,4,444
120454,383,8,36002,1,3,2,132
120501,57,2,6498,3,1,1,311
120503,327,2,4064,1,1,1,111
120515,678,2,2198,1,1,1,111
120541,4,24,254236,5,5,5,555
120550,344,2,41998,1,1,2,112
120568,151,1,199,2,1,1,211
120572,221,6,39274,1,2,2,122
120578,365,4,82396,1,2,4,124
120592,4,8,108142,5,3,4,534
120612,52,11,100089,3,4,4,344
120627,8,26,319334,5,5,5,555
120634,19,7,91793,4,3,4,434
120642,334,1,299,1,1,1,111
120653,291,3,5497,1,1,1,111
120658,53,10,49240,3,4,3,343
120667,70,5,80895,3,2,4,324
120668,120,6,43894,2,2,3,223
120669,146,1,249,2,1,1,211
120691,152,5,53995,2,2,3,223
120737,90,30,193301,3,5,5,355
120739,76,5,7895,3,2,1,321
120742,86,7,34193,3,3,2,332
120761,23,8,40292,4,3,2,432
120765,31,1,499,4,1,1,411
120783,57,7,147293,3,3,5,335
120787,3,8,77492,5,3,4,534
120794,162,9,87991,2,4,4,244
120840,37,13,87598,4,5,4,454
120878,192,4,15846,1,2,2,122
120957,74,7,67193,3,3,3,333
120959,9,25,136052,5,5,5,555
120980,76,2,19998,3,1,2,312
120995,0,59,632448,5,5,5,555
120996,64,16,108084,3,5,4,354
121014,8,7,76564,5,3,4,534
121022,162,10,39540,2,4,2,242
121083,57,18,112632,3,5,4,354
121094,82,10,108890,3,4,4,344
121102,155,2,5098,2,1,1,211
121114,113,20,119080,2,5,4,254
121117,9,24,205426,5,5,5,555
121125,7,9,105341,5,4,4,544
121163,400,1,599,1,1,1,111
121169,83,7,52093,3,3,3,333
121179,46,9,113252,4,4,4,444
121185,130,3,6497,2,1,1,211
121212,328,1,2499,1,1,1,111
121239,35,9,78641,4,4,4,444
121255,39,1,12999,4,1,1,411
121297,0,24,215636,5,5,5,555
121298,133,1,299,2,1,1,211
121303,23,7,57243,4,3,3,433
